id,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
26312,2026-01-10,06:20,Saturday,YONGE BD STATION,EUSC,0,0,E,BD,5004
26313,2026-01-10,06:32,Saturday,GREENWOOD STATION,EUSC,0,0,E,BD,5004
26314,2026-01-10,07:32,Saturday,WILSON STATION,SUDP,3,6,S,YU,5701
26315,2026-01-10,10:09,Saturday,CHESTER STATION,TUNCA,0,0,None,BD,0
26316,2026-01-10,10:38,Saturday,ST GEORGE YUS STATION,SUDP,0,0,N,YU,5556
26317,2026-01-10,10:43,Saturday,ST GEORGE BD STATION,SUDP,3,8,E,BD,5310
26318,2026-01-10,10:49,Saturday,YONGE BD STATION,SUDP,0,0,E,BD,5310
26319,2026-01-10,10:53,Saturday,TMU STATION,PUSAC,8,11,N,YU,5786
26320,2026-01-10,11:45,Saturday,YORK UNIVERSITY STATIO,SUDP,0,0,N,YU,5656
26321,2026-01-10,11:55,Saturday,DAVISVILLE STATION,EUBK,4,7,N,YU,6136
26322,2026-01-10,12:06,Saturday,CEDARVALE YU STATION,SUDP,19,22,S,YU,6116
26323,2026-01-10,12:30,Saturday,SPADINA BD STATION,SUUT,32,36,E,BD,5310
26324,2026-01-10,13:02,Saturday,OSSINGTON STATION,PUSSW,3,7,W,BD,0
26325,2026-01-10,13:05,Saturday,CHESTER STATION,SUDP,4,8,W,BD,5244
26326,2026-01-10,13:25,Saturday,CEDARVALE YU STATION,MUIR,8,12,N,YU,6026
26327,2026-01-10,13:30,Saturday,BAY STATION,SUDP,3,7,W,BD,5068
26328,2026-01-10,13:42,Saturday,WELLESLEY STATION,MUIS,0,0,None,YU,0
26329,2026-01-10,13:50,Saturday,OSSINGTON STATION,SUDP,0,0,W,BD,5015
26330,2026-01-10,13:59,Saturday,LAWRENCE STATION,MUIS,0,0,None,YU,0
26331,2026-01-10,14:02,Saturday,BLOOR STATION,MUIRS,0,0,N,YU,0
26332,2026-01-10,14:05,Saturday,UNION STATION TO KING,MUPAA,0,0,N,YU,6016
26333,2026-01-10,14:12,Saturday,DAVISVILLE STATION,EUBK,4,8,N,YU,5671
26334,2026-01-10,14:13,Saturday,COLLEGE STATION,PUOPO,0,0,S,YU,5941
26335,2026-01-10,14:40,Saturday,KIPLING STATION,TUSC,0,0,E,BD,5358
26336,2026-01-10,14:47,Saturday,NORTH YORK CTR STATION,MUPAA,0,0,S,YU,6011
26337,2026-01-10,14:49,Saturday,SPADINA BD STATION,SUDP,0,0,None,YU,0
26338,2026-01-10,14:52,Saturday,SHEPPARD STATION,SUDP,0,0,N,YU,5506
26339,2026-01-10,14:56,Saturday,OLD MILL STATION,EUSC,0,0,E,BD,5004
26340,2026-01-10,15:02,Saturday,CEDARVALE YU STATION,MUIRS,0,0,None,YU,0
26341,2026-01-10,15:03,Saturday,DUNDAS WEST STATION,EUSC,0,0,E,BD,5004
26342,2026-01-10,15:31,Saturday,CHRISTIE STATION,SUDP,8,12,E,BD,5271
26343,2026-01-10,15:49,Saturday,ROSEDALE STATION,MUWEA,4,7,S,YU,5926
26344,2026-01-10,15:53,Saturday,ST GEORGE YUS STATION,SUDP,0,0,N,YU,6026
26345,2026-01-10,15:55,Saturday,ROSEDALE STATION,MUWEA,4,7,S,YU,5711
26346,2026-01-10,16:01,Saturday,KIPLING STATION,MUSC,0,0,W,BD,5040
26347,2026-01-10,16:18,Saturday,QUEEN STATION,SUO,0,0,None,YU,0
26348,2026-01-10,16:42,Saturday,WARDEN STATION,MUSC,0,0,E,BD,5277
26349,2026-01-10,16:48,Saturday,WOODBINE STATION,EUSC,0,0,E,BD,5166
26350,2026-01-10,16:50,Saturday,QUEEN'S PARK STATION,SUDP,0,0,S,YU,5951
26351,2026-01-10,16:52,Saturday,SPADINA BD STATION,MUIS,0,0,None,BD,0
26352,2026-01-10,16:58,Saturday,LAWRENCE STATION,TUO,7,10,N,YU,5786
26353,2026-01-10,17:26,Saturday,PAPE STATION,MUIS,0,0,None,BD,0
26354,2026-01-10,17:38,Saturday,YORK UNIVERSITY STATIO,SUO,0,0,S,YU,5691
26355,2026-01-10,17:39,Saturday,BLOOR STATION,MUO,0,0,None,YU,0
26356,2026-01-10,17:56,Saturday,DONLANDS STATION,SUDP,3,7,W,BD,5360
26357,2026-01-10,18:21,Saturday,SHEPPARD STATION,MUIS,0,0,None,YU,0
26358,2026-01-10,18:52,Saturday,YONGE BD STATION,SUO,0,0,None,BD,0
26359,2026-01-10,18:57,Saturday,SPADINA BD STATION,SUO,0,0,None,BD,0
26360,2026-01-10,19:18,Saturday,COXWELL STATION,PUMEL,0,0,None,BD,0
26361,2026-01-10,19:22,Saturday,DAVISVILLE STATION,SUDP,0,0,N,YU,5536
26362,2026-01-10,19:34,Saturday,ST GEORGE YUS STATION,SUO,3,7,S,YU,5656
26363,2026-01-10,19:46,Saturday,DUFFERIN STATION,MUIS,0,0,W,BD,0
26364,2026-01-10,20:08,Saturday,WILSON STATION,EUTR,4,8,None,YU,5466
26365,2026-01-10,20:35,Saturday,YONGE BD STATION,MUO,0,0,E,BD,0
26366,2026-01-10,20:53,Saturday,ST CLAIR STATION,PUOPO,0,0,N,YU,5716
26367,2026-01-10,21:13,Saturday,WILSON STATION,MUIS,0,0,None,YU,0
26368,2026-01-10,21:13,Saturday,SHEPPARD WEST STATION,SUO,0,0,None,YU,0
26369,2026-01-10,21:27,Saturday,TMU STATION,PUOPO,0,0,S,YU,5831
26370,2026-01-10,22:00,Saturday,YONGE/UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26371,2026-01-10,22:04,Saturday,BLOOR STATION,MUIRS,0,0,N,YU,0
26372,2026-01-10,22:43,Saturday,GREENWOOD STATION,MUIR,10,16,E,BD,5178
26373,2026-01-10,22:50,Saturday,WILSON STATION,SUDP,0,0,None,YU,0
26374,2026-01-10,23:00,Saturday,FINCH STATION,SUAP,0,0,None,YU,0
26375,2026-01-10,23:07,Saturday,ST PATRICK STATION,MUO,4,9,S,YU,5421
26376,2026-01-10,23:08,Saturday,COXWELL STATION,SUUT,7,13,E,BD,5271
26377,2026-01-10,23:28,Saturday,WOODBINE STATION,SUO,0,0,None,BD,0
26378,2026-01-10,23:58,Saturday,OSSINGTON STATION,MUIS,0,0,E,BD,0
26379,2026-01-10,00:07,Saturday,KIPLING STATION,SUO,0,0,None,BD,0
26380,2026-01-10,00:33,Saturday,ST CLAIR STATION,MUPAA,0,0,N,YU,5981
26381,2026-01-10,00:55,Saturday,DUNDAS WEST STATION,MUIS,0,0,None,BD,0
26382,2026-01-10,01:02,Saturday,WOODBINE STATION,PUTWZ,17,23,W,BD,5105
26383,2026-01-10,01:10,Saturday,MAIN STREET STATION,PUMEL,0,0,None,BD,0
26384,2026-01-10,01:25,Saturday,VMC STATION,MUIS,0,0,None,YU,0
26385,2026-01-10,01:33,Saturday,SHEPPARD WEST STATION,MUIS,0,0,None,YU,0
26386,2026-01-10,01:34,Saturday,BLOOR STATION,TUO,7,12,S,YU,5766
26387,2026-01-10,01:36,Saturday,DONLANDS STATION,MUIS,0,0,None,BD,0
26388,2026-01-10,01:53,Saturday,CHRISTIE STATION,SUDP,0,0,E,BD,0
26389,2026-01-10,01:54,Saturday,DUFFERIN STATION,SUO,0,0,None,BD,0
26390,2026-01-10,01:57,Saturday,BROADVIEW STATION,MUI,7,13,E,BD,5344
26391,2026-01-10,02:09,Saturday,SHEPPARD-YONGE STATION,MUIR,0,0,E,SHP,6151
26392,2026-01-10,21:13,Saturday,BAYVIEW STATION,PUOPO,0,0,E,SHP,6176
26393,2026-01-10,21:58,Saturday,DON MILLS STATION,SUDP,7,12,W,SHP,6186
26394,2026-01-10,22:03,Saturday,DON MILLS STATION,SUDP,0,0,None,SHP,0
26395,2026-01-11,02:12,Sunday,CASTLE FRANK STATION,MUIR,7,13,E,BD,5178
26396,2026-01-11,02:30,Sunday,YORKDALE STATION,SUDP,0,0,None,YU,0
26397,2026-01-11,03:11,Sunday,VMC STATION,SUDP,0,0,None,YU,0
26398,2026-01-11,06:45,Sunday,UNION TO KING STATION,PUTD,0,0,None,YU,0
26399,2026-01-11,06:50,Sunday,KIPLING STATION,PUSIS,0,0,E,BD,0
26400,2026-01-11,07:07,Sunday,CHESTER STATION,MUSAN,0,0,E,BD,5344
26401,2026-01-11,08:01,Sunday,EGLINTON STATION,TUO,20,0,N,YU,6003
26402,2026-01-11,08:15,Sunday,BROADVIEW STATION,SUDP,0,0,None,BD,0
26403,2026-01-11,08:18,Sunday,VMC STATION,PUOPO,0,0,N,YU,5686
26404,2026-01-11,08:23,Sunday,HIGHWAY 407 STATION,PUOPO,4,9,S,YU,5686
26405,2026-01-11,08:27,Sunday,MUSEUM STATION,PUTR,9,0,N,YU,5476
26406,2026-01-11,08:38,Sunday,GREENWOOD STATION,TUO,4,8,E,BD,5183
26407,2026-01-11,09:00,Sunday,NORTH YORK CTR STATION,MUPAA,0,0,S,YU,5501
26408,2026-01-11,09:09,Sunday,SHEPPARD STATION,MUPAA,3,8,S,YU,5861
26409,2026-01-11,09:23,Sunday,KIPLING STATION,TUSC,0,0,E,BD,5053
26410,2026-01-11,10:04,Sunday,PAPE STATION,MUPAA,0,0,W,BD,5267
26411,2026-01-11,10:15,Sunday,WARDEN STATION,SUDP,0,0,None,BD,0
26412,2026-01-11,10:23,Sunday,DOWNSVIEW PARK STATION,TUNCA,0,0,None,YU,0
26413,2026-01-11,10:44,Sunday,EGLINTON STATION,SUDP,3,8,N,YU,5656
26414,2026-01-11,10:45,Sunday,LAWRENCE STATION,MUPAA,6,11,S,YU,5941
26415,2026-01-11,10:59,Sunday,BLOOR STATION,EUBK,0,0,S,YU,5576
26416,2026-01-11,11:00,Sunday,TMU STATION,SUDP,0,0,None,YU,0
26417,2026-01-11,11:47,Sunday,ROSEDALE STATION,PUOPO,3,7,N,YU,5776
26418,2026-01-11,11:53,Sunday,WILSON STATION,SUDP,10,14,S,YU,5816
26419,2026-01-11,11:53,Sunday,EGLINTON STATION,MUI,10,14,S,YU,5501
26420,2026-01-11,12:02,Sunday,FINCH STATION,PUOPO,0,0,S,YU,5661
26421,2026-01-11,12:36,Sunday,SPADINA BD STATION,MUIS,0,0,None,BD,0
26422,2026-01-11,12:56,Sunday,OSSINGTON STATION,SUAP,6,10,W,BD,5358
26423,2026-01-11,13:09,Sunday,EGLINTON STATION,SUDP,0,0,N,YU,5946
26424,2026-01-11,13:37,Sunday,WILSON STATION,MUPLB,34,38,N,YU,5956
26425,2026-01-11,13:44,Sunday,DUFFERIN STATION,MUIS,0,0,E,BD,0
26426,2026-01-11,14:21,Sunday,FINCH STATION,PUMEL,0,0,None,YU,0
26427,2026-01-11,14:31,Sunday,YONGE BD STATION,SUO,0,0,W,BD,5283
26428,2026-01-11,15:48,Sunday,HIGH PARK STATION,PUMEL,0,0,None,BD,0
26429,2026-01-11,16:02,Sunday,KIPLING STATION,MUSAN,4,8,E,YU,5367
26430,2026-01-11,16:03,Sunday,YONGE BD STATION,SUUT,0,0,E,BD,5348
26431,2026-01-11,16:11,Sunday,CEDARVALE YU STATION,MUIRS,0,0,None,YU,0
26432,2026-01-11,16:13,Sunday,ROSEDALE STATION,MUIR,11,13,N,YU,5961
26433,2026-01-11,16:42,Sunday,WELLESLEY STATION,PUOPO,0,0,S,YU,5911
26434,2026-01-11,17:16,Sunday,YORK MILLS STATION,PUOPO,0,0,S,YU,5706
26435,2026-01-11,17:19,Sunday,BROADVIEW STATION,MUPAA,3,7,W,BD,5040
26436,2026-01-11,17:20,Sunday,MAIN STREET STATION,MUIRS,0,0,None,BD,0
26437,2026-01-11,17:20,Sunday,MAIN STREET STATION,PUOPO,0,0,N,BD,5691
26438,2026-01-11,18:17,Sunday,ST GEORGE YUS STATION,SUDP,0,0,N,YU,5751
26439,2026-01-11,18:50,Sunday,LAWRENCE STATION,MUPAA,0,0,N,YU,5916
26440,2026-01-11,18:52,Sunday,EGLINTON STATION,MUPAA,0,0,S,YU,5696
26441,2026-01-11,19:12,Sunday,LAWRENCE STATION,PUCSS,0,0,S,YU,5576
26442,2026-01-11,19:14,Sunday,MAIN STREET STATION,SUUT,8,12,W,BD,5080
26443,2026-01-11,19:16,Sunday,EGLINTON STATION,MUPAA,0,0,S,YU,5941
26444,2026-01-11,19:17,Sunday,NORTH YORK CTR STATION,SUDP,5,10,N,YU,5451
26445,2026-01-11,19:29,Sunday,DAVISVILLE STATION,SUDP,6,11,S,YU,5911
26446,2026-01-11,19:42,Sunday,WILSON STATION,PUSAC,78,83,S,YU,5546
26447,2026-01-11,19:47,Sunday,BROADVIEW STATION,PUMEL,0,0,None,BD,0
26448,2026-01-11,19:51,Sunday,SHEPPARD WEST STATION,EUATC,0,0,S,YU,5756
26449,2026-01-11,19:57,Sunday,WARDEN STATION,MUDD,0,0,W,BD,5360
26450,2026-01-11,20:08,Sunday,WILSON STATION,MUPAA,0,0,N,YU,5951
26451,2026-01-11,21:09,Sunday,TMU STATION,MUPAA,0,0,S,YU,5631
26452,2026-01-11,21:28,Sunday,QUEEN'S PARK STATION,PUOPO,6,11,S,YU,5731
26453,2026-01-11,21:47,Sunday,CEDARVALE YU STATION,MUIS,0,0,None,YU,0
26454,2026-01-11,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26455,2026-01-11,22:08,Sunday,GREENWOOD CARHOUSE,SUG,0,0,None,BD,5098
26456,2026-01-11,22:10,Sunday,DAVISVILLE BUILD UP,MUTO,5,10,S,YU,6011
26457,2026-01-11,22:26,Sunday,FINCH STATION,PUSAC,41,46,N,YU,5476
26458,2026-01-11,23:00,Sunday,JANE STATION,MUSAN,6,10,W,BD,5040
26459,2026-01-11,23:00,Sunday,JANE STATION,SUPOL,0,0,None,BD,0
26460,2026-01-11,23:18,Sunday,SHEPPARD STATION,SUDP,5,10,S,YU,5736
26461,2026-01-11,01:05,Sunday,ISLINGTON STATION,EUSC,4,8,E,BD,5166
26462,2026-01-11,01:20,Sunday,SHEPPARD STATION,TUO,12,17,N,YU,5546
26463,2026-01-11,01:26,Sunday,COXWELL STATION,MUIRS,0,0,E,BD,0
26464,2026-01-11,01:51,Sunday,KIPLING STATION,PUMEL,0,0,None,BD,0
26465,2026-01-11,14:10,Sunday,SHEPPARD-YONGE STATION,TUSC,0,0,W,SHP,6171
26466,2026-01-11,15:21,Sunday,DON MILLS STATION,PUMST,0,0,None,SHP,0
26467,2026-01-12,02:38,Monday,HIGHWAY 407 STATION,SUO,0,0,None,YU,0
26468,2026-01-12,05:17,Monday,GREENWOOD YARD,EUOE,0,0,E,BD,0
26469,2026-01-12,05:42,Monday,KIPLING STATION,TUSC,0,0,E,BD,5277
26470,2026-01-12,05:53,Monday,YONGE BD STATION,EUCD,6,0,W,BD,5283
26471,2026-01-12,05:53,Monday,CHRISTIE STATION,EUCD,8,0,W,BD,5348
26472,2026-01-12,05:59,Monday,GREENWOOD STATION,EUCD,12,0,E,BD,5360
26473,2026-01-12,06:00,Monday,TORONTO TRANSIT COMMIS,MUO,0,0,None,YU/BD,0
26474,2026-01-12,06:34,Monday,EGLINTON STATION,SUDP,4,8,S,YU,5541
26475,2026-01-12,06:41,Monday,MUSEUM STATION,SUG,4,8,S,YU,5671
26476,2026-01-12,08:13,Monday,ST PATRICK STATION,MUPAA,5,7,N,YU,5456
26477,2026-01-12,08:25,Monday,FINCH STATION,MUSAN,3,5,S,YU,5876
26478,2026-01-12,08:27,Monday,DUNDAS WEST STATION,EUBK,7,9,E,BD,5183
26479,2026-01-12,08:28,Monday,SPADINA YUS STATION,SUDP,0,0,N,YU,5531
26480,2026-01-12,08:47,Monday,BATHURST STATION,MUD,3,5,E,BD,5246
26481,2026-01-12,08:52,Monday,BLOOR STATION,SUO,3,6,N,YU,5506
26482,2026-01-12,09:48,Monday,ST PATRICK STATION,SUO,8,10,N,YU,5846
26483,2026-01-12,10:04,Monday,QUEEN'S PARK STATION,MUI,6,9,N,YU,5476
26484,2026-01-12,11:07,Monday,FINCH STATION,SUDP,4,8,S,YU,5871
26485,2026-01-12,11:07,Monday,FINCH STATION,MUSAN,4,8,N,YU,5871
26486,2026-01-12,11:26,Monday,HIGH PARK STATION,MUIS,0,0,None,BD,0
26487,2026-01-12,12:18,Monday,BATHURST STATION,MUPAA,0,0,E,BD,5181
26488,2026-01-12,12:28,Monday,ST GEORGE YUS STATION,MUIR,0,0,N,YU,5876
26489,2026-01-12,12:49,Monday,WELLESLEY STATION,MUIS,0,0,None,YU,0
26490,2026-01-12,13:04,Monday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5746
26491,2026-01-12,13:06,Monday,SHEPPARD WEST STATION,EUATC,4,7,N,YU,5521
26492,2026-01-12,13:12,Monday,COXWELL STATION,SUDP,0,0,None,BD,0
26493,2026-01-12,13:23,Monday,FINCH STATION,SUDP,6,9,S,YU,5851
26494,2026-01-12,13:33,Monday,WOODBINE STATION,PUMEL,0,0,None,BD,0
26495,2026-01-12,13:36,Monday,CHRISTIE STATION,EUNT,5,8,W,BD,5252
26496,2026-01-12,13:55,Monday,MUSEUM STATION,SUDP,0,0,None,YU,0
26497,2026-01-12,14:06,Monday,DUPONT STATION,MUPAA,4,7,S,YU,5841
26498,2026-01-12,14:11,Monday,KEELE STATION,PUSSW,10,13,W,BD,5252
26499,2026-01-12,14:17,Monday,ST CLAIR WEST STATION,MUPAA,3,6,N,YU,6081
26500,2026-01-12,14:32,Monday,WELLESLEY STATION,PUMEL,0,0,N,YU,0
26501,2026-01-12,14:45,Monday,ST ANDREW STATION,MUIS,0,0,S,YU,0
26502,2026-01-12,15:36,Monday,OSGOODE STATION,TUOPO,5,8,N,YU,5621
26503,2026-01-12,16:10,Monday,BLOOR STATION,SUAP,8,11,S,YU,5556
26504,2026-01-12,16:12,Monday,KIPLING STATION,TUO,6,8,E,BD,5111
26505,2026-01-12,16:18,Monday,ISLINGTON STATION,EUSC,0,0,W,BD,5352
26506,2026-01-12,16:19,Monday,BLOOR STATION,SUAP,0,0,S,YU,6066
26507,2026-01-12,16:21,Monday,ST GEORGE YUS STATION,MUPAA,3,6,N,YU,5576
26508,2026-01-12,16:22,Monday,KIPLING STATION,EUSC,0,0,W,BD,5352
26509,2026-01-12,16:36,Monday,VMC STATION,MUPAA,0,0,S,YU,6001
26510,2026-01-12,16:45,Monday,VICTORIA PARK STATION,EUDO,6,8,E,BD,5271
26511,2026-01-12,17:14,Monday,DAVISVILLE STATION,TUO,4,7,S,YU,6121
26512,2026-01-12,17:51,Monday,SUMMERHILL STATION,MUIR,7,10,N,YU,5866
26513,2026-01-12,18:04,Monday,LAWRENCE WEST STATION,TUO,3,6,N,YU,6126
26514,2026-01-12,18:23,Monday,GREENWOOD STATION,MUSC,0,0,W,BD,5202
26515,2026-01-12,18:51,Monday,COLLEGE STATION,PUOPO,3,6,S,YU,5506
26516,2026-01-12,19:04,Monday,DONLANDS STATION,MUSC,0,0,W,BD,5161
26517,2026-01-12,19:09,Monday,TMU STATION,PUOPO,4,6,N,YU,5776
26518,2026-01-12,19:10,Monday,DONLANDS STATION,MUSC,0,0,W,BD,5368
26519,2026-01-12,19:40,Monday,GREENWOOD STATION,MUSC,0,0,W,BD,5148
26520,2026-01-12,19:42,Monday,CEDARVALE YU STATION,SUDP,9,12,S,YU,5901
26521,2026-01-12,21:12,Monday,UNION STATION,SUAP,0,0,S,YU,6006
26522,2026-01-12,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YUS/BD,0
26523,2026-01-12,22:04,Monday,ST PATRICK STATION,MUIS,0,0,None,YU,0
26524,2026-01-12,22:20,Monday,WILSON STATION,MUPAA,0,0,N,YU,5781
26525,2026-01-12,22:43,Monday,ST CLAIR WEST STATION,SUAP,10,15,S,YU,5756
26526,2026-01-12,23:11,Monday,PIONEER VILLAGE STATIO,PUOPO,0,0,N,YU,6081
26527,2026-01-12,23:34,Monday,TMU STATION,SUDP,3,8,S,YU,6051
26528,2026-01-12,23:42,Monday,FINCH STATION,MUIS,0,0,None,YU,0
26529,2026-01-12,00:04,Monday,COXWELL STATION,MUD,3,7,E,BD,5242
26530,2026-01-12,00:09,Monday,DOWNSVIEW PARK STATION,SUDP,0,0,None,YU,0
26531,2026-01-12,01:37,Monday,KENNEDY BD STATION,MUI,0,0,W,BD,5287
26532,2026-01-12,06:00,Monday,TORONTO TRANSIT COMMIS,MUO,0,0,None,SHP,0
26533,2026-01-12,15:14,Monday,ST CLAIR WEST STATION,MUIR,7,10,S,SHP,5536
26534,2026-01-12,18:37,Monday,DON MILLS STATION,MUIS,0,0,None,SHP,0
26535,2026-01-13,02:26,Tuesday,EGLINTON STATION,MUIS,0,0,None,YU,0
26536,2026-01-13,02:26,Tuesday,VMC STATION,MUIS,0,0,None,YU,5835
26537,2026-01-13,04:42,Tuesday,TMU - QUEEN STATION,PUTWZ,0,0,N,YU,0
26538,2026-01-13,06:08,Tuesday,ISLINGTON STATION,MUSC,0,0,E,BD,5111
26539,2026-01-13,06:45,Tuesday,BLOOR STATION,MUO,0,0,S,YU,5946
26540,2026-01-13,06:52,Tuesday,DUNDAS WEST STATION,SUUT,0,0,W,BD,5252
26541,2026-01-13,06:58,Tuesday,ST ANDREW STATION,PUOPO,0,0,N,YU,5671
26542,2026-01-13,07:04,Tuesday,ST CLAIR STATION,SUDP,0,0,None,YU,0
26543,2026-01-13,07:32,Tuesday,FINCH STATION,MUPAA,0,0,S,YU,5791
26544,2026-01-13,08:15,Tuesday,DUFFERIN STATION,SUDP,4,6,E,BD,5111
26545,2026-01-13,08:30,Tuesday,SHEPPARD WEST STATION,MUPAA,4,6,N,YU,6006
26546,2026-01-13,08:38,Tuesday,DUPONT STATION,PUOPO,0,0,S,YU,5406
26547,2026-01-13,09:04,Tuesday,BLOOR STATION,SUAE,0,0,S,BD,0
26548,2026-01-13,09:23,Tuesday,UNION STATION TO KING,SUDP,3,5,S,YU,5766
26549,2026-01-13,09:35,Tuesday,ST GEORGE BD STATION,MUSAN,5,7,E,BD,5043
26550,2026-01-13,10:35,Tuesday,DONLANDS STATION,TUO,3,6,E,BD,5026
26551,2026-01-13,11:05,Tuesday,DUFFERIN STATION,MUIS,0,0,None,BD,0
26552,2026-01-13,11:53,Tuesday,FINCH STATION,MUIS,0,0,None,YU,0
26553,2026-01-13,11:54,Tuesday,KENNEDY BD STATION,MUSC,0,0,E,BD,5313
26554,2026-01-13,14:00,Tuesday,OSSINGTON STATION,MUPAA,0,0,W,BD,5313
26555,2026-01-13,14:08,Tuesday,MAIN STREET STATION,SUO,0,0,None,BD,0
26556,2026-01-13,14:28,Tuesday,ST GEORGE BD STATION,SUDP,0,0,None,BD,0
26557,2026-01-13,14:34,Tuesday,QUEEN'S PARK STATION,MUPAA,4,7,S,YU,5651
26558,2026-01-13,15:05,Tuesday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5706
26559,2026-01-13,15:08,Tuesday,OSSINGTON STATION,MUIS,0,0,None,BD,0
26560,2026-01-13,15:09,Tuesday,WELLESLEY STATION,MUIS,0,0,None,YU,0
26561,2026-01-13,16:25,Tuesday,WILSON STATION,SUDP,3,5,S,YU,5871
26562,2026-01-13,17:10,Tuesday,SUMMERHILL STATION,MUIR,6,8,N,YU,6076
26563,2026-01-13,17:13,Tuesday,COLLEGE STATION,PUATC,0,0,S,YU,6136
26564,2026-01-13,17:16,Tuesday,WELLESLEY STATION,PUOPO,0,0,N,YU,5481
26565,2026-01-13,17:19,Tuesday,DUNDAS WEST STATION,MUD,0,0,E,BD,5207
26566,2026-01-13,17:22,Tuesday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5356
26567,2026-01-13,17:24,Tuesday,BLOOR STATION,TUO,4,6,N,YU,5506
26568,2026-01-13,17:25,Tuesday,LAWRENCE STATION,TUO,15,17,N,YU,6076
26569,2026-01-13,17:27,Tuesday,LANSDOWNE STATION,MUD,4,6,W,BD,5331
26570,2026-01-13,17:41,Tuesday,BLOOR STATION,MUIRS,0,0,N,YU,0
26571,2026-01-13,17:49,Tuesday,BLOOR STATION,SUDP,4,6,N,YU,5651
26572,2026-01-13,17:52,Tuesday,COLLEGE STATION,SUO,0,0,S,YU,5946
26573,2026-01-13,18:12,Tuesday,ST GEORGE BD STATION,SUAP,5,7,W,BD,5162
26574,2026-01-13,19:17,Tuesday,SHERBOURNE STATION,SUDP,0,0,None,BD,0
26575,2026-01-13,19:36,Tuesday,OSGOODE STATION,PUMEL,0,0,None,YU,0
26576,2026-01-13,19:48,Tuesday,ST GEORGE YUS STATION,SUDP,0,0,None,YU,0
26577,2026-01-13,20:02,Tuesday,CEDARVALE YU STATION,PUATC,3,6,N,YU,5771
26578,2026-01-13,20:29,Tuesday,WILSON STATION,MUIR,3,6,S,YU,5961
26579,2026-01-13,20:57,Tuesday,SPADINA BD STATION,MUIS,0,0,None,BD,0
26580,2026-01-13,20:58,Tuesday,CEDARVALE YU STATION,MUIS,0,0,None,YU,0
26581,2026-01-13,21:22,Tuesday,SPADINA BD STATION,SUO,0,0,E,BD,5281
26582,2026-01-13,21:23,Tuesday,SPADINA YUS STATION,SUO,0,0,S,YU,5866
26583,2026-01-13,21:53,Tuesday,WELLESLEY STATION,SUDP,0,0,None,YU,0
26584,2026-01-13,22:00,Tuesday,YONGE UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26585,2026-01-13,22:13,Tuesday,ISLINGTON STATION,EUSC,0,0,E,BD,5032
26586,2026-01-13,22:18,Tuesday,BLOOR STATION,SUDP,0,0,S,YU,5701
26587,2026-01-13,22:19,Tuesday,DAVISVILLE STATION,MUIS,0,0,S,YU,0
26588,2026-01-13,23:42,Tuesday,BROADVIEW STATION,MUIS,0,0,None,BD,0
26589,2026-01-13,01:05,Tuesday,KIPLING STATION,EUNT,0,0,E,BD,5148
26590,2026-01-13,01:32,Tuesday,UNION STATION,MUIS,0,0,None,YU,0
26591,2026-01-13,06:14,Tuesday,DON MILLS STATION,MUSC,0,0,E,SHP,6176
26592,2026-01-13,08:02,Tuesday,BESSARION STATION,MUSC,0,0,E,SHP,6181
26593,2026-01-13,13:10,Tuesday,SHEPPARD-YONGE STATION,MUPAA,0,0,E,SHP,6446
26594,2026-01-14,02:00,Wednesday,LINE 1 YONGE UNIVERSIT,TUST,0,0,None,YU,0
26595,2026-01-14,02:05,Wednesday,VMC STATION,MUIS,0,0,None,YU,0
26596,2026-01-14,06:00,Wednesday,TORONTO TRANSIT COMMIS,MUO,0,0,None,SRT,0
26597,2026-01-14,06:00,Wednesday,TORONTO TRANSIT COMMIS,MUO,0,0,None,YU,0
26598,2026-01-14,06:00,Wednesday,TORONTO TRANSIT COMMIS,MUO,0,0,None,YU,0
26599,2026-01-14,06:15,Wednesday,GREENWOOD STATION,TUNIP,4,8,E,BD,5253
26600,2026-01-14,06:43,Wednesday,WELLESLEY STATION,PUOPO,0,0,S,YU,6051
26601,2026-01-14,06:53,Wednesday,GREENWOOD STATION,MUSC,0,0,E,BD,5286
26602,2026-01-14,06:58,Wednesday,SHEPPARD WEST STATION,MUIRS,0,0,None,YU,0
26603,2026-01-14,07:11,Wednesday,PIONEER VILLAGE STATIO,PUOPO,0,0,S,YU,5736
26604,2026-01-14,07:16,Wednesday,COXWELL STATION,PUMEL,0,0,None,BD,0
26605,2026-01-14,07:32,Wednesday,NORTH YORK CTR STATION,MUIS,0,0,None,YU,0
26606,2026-01-14,07:34,Wednesday,COXWELL STATION,SUAP,0,0,None,BD,0
26607,2026-01-14,07:40,Wednesday,FINCH STATION,PUSSW,5,7,N,YU,6076
26608,2026-01-14,07:41,Wednesday,ST GEORGE YUS STATION,PUTDN,3,5,N,YU,5396
